Entity_LogicalId,Entity_EU_ReferenceNumber,Address_City,Address_Street,Address_PoBox,Address_ZipCode,Address_Region,Address_Place,Address_AsAtListingTime,Address_ContactInfo,Address_CountryIso2Code,Address_CountryDescription,Address_Remark
166638,EU.11743.55,,Gudermes Kommunisticheskaya str. 9,,,,Chechen Republic,NO,,RU,RUSSIAN FEDERATION,
166665,EU.11748.50,Nakhodka,"Vnutriportovaya Street, 14 a",,,Primorsky region,,NO,,RU,RUSSIAN FEDERATION,
166679,EU.11750.27,Moscow,"Vereiskaya street 29, building 33, 2nd floor, room 23",,121357,,,NO,PHONE[0079495530001]\nEMAIL[info@ooorstroy.ru],RU,RUSSIAN FEDERATION,
166703,EU.11753.24,Moscow,"Vereyskaya st., 29 building 141",,121357,,,NO,,RU,RUSSIAN FEDERATION,
166712,EU.11754.23,Moscow,38 Obraztsova St,,127018,,,NO,,RU,RUSSIAN FEDERATION,
166781,EU.11764.89,Nizhny Novgorod,"Gagarin Ave., 22",,603022,Nizhny Novgorod,,NO,WEB[www.hydromash.ru]\nPHONE[0078314337511]\nEMAIL[info@hydromash.ru],RU,RUSSIAN FEDERATION,
166804,EU.11768.85,Nizhny Novgorod,"st. Ulyanova, 46",,603950,Nizhny Novgorod,,NO,"WEB[https://www.ipfran.ru/]\nPHONE[+7 (831) 436-62-02, +7 (831) 416-06-16]\nEMAIL[dir@ipfran.ru]",RU,RUSSIAN FEDERATION,
166833,EU.11773.59,,"Leningradskaya street, building 41",,,Yalta,Hurzuf,NO,WEB[https://artek.org/]\nPHONE[+7 800 600 20 85]\nEMAIL[center@artek.org]\n(Crimea),UA,UKRAINE,Crimea
166858,EU.11777.55,Rostov-na-Donu,Prospekt Sokolova 96,,,,,NO,PHONE[+7 (863)232-78-21]\nFAX[+7(863)232-03-45],RU,RUSSIAN FEDERATION,
166866,EU.11779.53,Moscow,"st. Ibragimova, 31",,105318,,,NO,WEB[https://mzmayak.ru/index.html]\nPHONE[+7(495) 899-08-11]\nEMAIL[mail@mzmayak.ru ],RU,RUSSIAN FEDERATION,
166870,EU.11780.31,Kizlyar,1 Kutuzova str.,,,Dagestan,,NO,WEB[Website: https://concern-kemz.ru/ - https://kizlyar-kemz.ru/]\nPHONE[ + 7 (87239) 2-22-77; + 7 (87239) 2-23-03]\nEMAIL[koncern_kemz@mail.ru]\n(Republic of Dagestan),RU,RUSSIAN FEDERATION,Republic of Dagestan
166879,EU.11782.29,Moscow,"Electrichesky Lane, 1, building 12",,123557,,,NO,"WEB[https://www.rttec.ru]\nPHONE[+7(495) 927 07 55]\nEMAIL[info@rt-techpriemka.ru, pr@rt-techpriemka.ru, rostecsert@rt-techpriemka.ru]",RU,RUSSIAN FEDERATION,
166883,EU.11783.28,St. Petersburg,"Sophia Kovalevskaya Str. 20, building 1, letter A",,195256,,,NO,WEB[https://taip.su]\nPHONE[+7 (812) 244-33-19]\nEMAIL[info-service@taip.su; ICD@taip.su ]\nFAX[+7 (812) 244-33-19],RU,RUSSIAN FEDERATION,
166890,EU.11784.27,Grozny,,,,Chechen,,NO,,RU,RUSSIAN FEDERATION,
166897,EU.11785.26,Podolsk,"Klimovsk mkr., Prospect 50 Let Oktyabrya 21a",,142184,Moscow,,NO,WEB[http://www.kbal.ru/]\nPHONE[+7 495 858 56 29]\nEMAIL[kbal@kbal.ru],RU,RUSSIAN FEDERATION,
166904,EU.11786.25,Moscow,15 Entuzyastov proezd,,111024,,,NO,WEB[https://mmz-vpered.ru]\nPHONE[+ 7 (495) 673-44-27]\nEMAIL[company@mmz-vpered.ru]\nFAX[+7 (495) 673-36-18],RU,RUSSIAN FEDERATION,
166948,EU.11794.93,Moscow,"Bolshaya Tatarskaya str. 35, bld. 5, office 110",,115184,,,NO,"PHONE[+7 (495) 782-30-07, +7 (499) 782-32-51]\nFAX[+7 (495) 782-30-07]",RU,RUSSIAN FEDERATION,
167049,EU.11817.56,Minsk,"Niomanskaya street, 61, ap. 10",,,,,NO,,BY,BELARUS,
167071,EU.11820.32,Minsk,"Makaenka St., 23",,,,,NO,WEB[https://belomo.by]\nPHONE[+375 17 348-44-71 +375 17 272-31-63]\nEMAIL[belomo@belomo.by]\n(Principal place of business: Belarus\nPlace of registration: Belarus \nDate of registration: 24.3.1992),BY,BELARUS,Principal place of business: Belarus\nPlace of registration: Belarus \nDate of registration: 24.3.1992
167095,EU.11823.29,Moscow,"st. 1-YA Frunzenskaya, 3A, Bldg. 5",,19146,,,NO,(Date of registration: 2007),RU,RUSSIAN FEDERATION,Date of registration: 2007
167101,EU.11824.28,Moscow,6 Gasheka Street,,125047,,,NO,,RU,RUSSIAN FEDERATION,
167101,EU.11824.28,St. Petersburg,3a Moyka River Embankment,,191186,,,NO,WEB[https://www.sovcomflot.ru]\nPHONE[+7 (495) 660-40-00]\nEMAIL[info@scf-group.ru],RU,RUSSIAN FEDERATION,
167108,EU.11825.27,MOSCOW,"st. Novokhokhlovskaya, 23, building 1, office 326",109052,109052,,,NO,WEB[https://www.rbamanagement.ru/]\nPHONE[+7 (495) 221-78-05]\nEMAIL[info@rbamanagement.ru],RU,RUSSIAN FEDERATION,
167419,EU.11848.59,Serpukhov,,,,,,NO,,RU,RUSSIAN FEDERATION,
167488,EU.11854.32,,,,,,Qunyo Barrow,NO,,SO,SOMALIA,
167488,EU.11854.32,Jilib,,,,,,NO,,SO,SOMALIA,
167497,EU.11855.31,,,,,"Buur Hakaba District, Bay Region",,NO,,SO,SOMALIA,
167497,EU.11855.31,,,,,"Diinsor District, Bay Region",,NO,,SO,SOMALIA,
167516,EU.11856.30,Moscow,"Novokhokhlovskaya str., 23 bldg. 1 (Ring Park Business Park)",,109052,,,NO,,RU,RUSSIAN FEDERATION,
167516,EU.11856.30,Saint Petersburg,"3rd floor, VO, Bolshoy Prospekt, 18, lit. A (Andriyivskyi Shopping and Office Center)",,199034,,,NO,,RU,RUSSIAN FEDERATION,
167516,EU.11856.30,Moscow,"Volgogradsky Ave., 28A, pom. I, floor. 3, com.  6",,109316,,,NO,,RU,RUSSIAN FEDERATION,
167653,EU.11874.67,Khimki,"Leningradskaya st., vld. 39",,141402,Moscow region,,NO,"WEB[www.trcont.ru]\nPHONE[+7 495 788 17 17]\nEMAIL[trcont@trcont.com]\n(Principal place of business: Khimki, Russian Federation)",RU,RUSSIAN FEDERATION,"Principal place of business: Khimki, Russian Federation"
167664,EU.11876.65,Moscow,"per. 3-i Syromiatnicheskii, 3/9 str. 1",,105120,,,NO,EMAIL[aoiliadis@rambler.ru],RU,RUSSIAN FEDERATION,
167669,EU.11877.64,Kaliningrad,"Solnechny blvd., 25, premisch. A/60",,236006,Region Kaliningrad,,NO,(Type of entity: International Limited Liability Company),RU,RUSSIAN FEDERATION,Type of entity: International Limited Liability Company
167669,EU.11877.64,Kaliningrad,"ul. Oktyabrskaya 37, office 7",,236006,,,NO,,RU,RUSSIAN FEDERATION,
167824,EU.11915.67,,,,,Hebron,Tel Rumeida settlement,NO,,PS,"PALESTINIAN TERRITORY, Occupied",
167847,EU.11919.63,,,,,,,NO,WEB[https://www.tzav9.co.il/faq/],00,UNKNOWN,
167926,EU.11937.3,Moscow,"ul. Krasina, 7 str. 2, kom. 3",,123056,,,NO,,RU,RUSSIAN FEDERATION,
168280,EU.12015.71,"Shwe Kokko, Myawaddy Township",,,,,"Myawaddy District, Kayin State",NO,"(Place of registration: Myanmar/Burma;\nPrincipal place of business: Shwe Kokko, Myawaddy Township, Myawaddy District, Kayin State, Myanmar/Burma)",MM,MYANMAR,"Place of registration: Myanmar/Burma;\nPrincipal place of business: Shwe Kokko, Myawaddy Township, Myawaddy District, Kayin State, Myanmar/Burma"
168308,EU.12032.12,,Tirzah Valley Farm Outpost,,,"West Bank, Jordan Valley",,NO,,PS,"PALESTINIAN TERRITORY, Occupied",
168323,EU.12034.10,,Givat HaAvot,,,West Bank,Kiryat Arba,NO,,PS,"PALESTINIAN TERRITORY, Occupied",
168330,EU.12035.9,,,,,West Bank,,NO,,PS,"PALESTINIAN TERRITORY, Occupied",
168344,EU.12036.8,,,,,West Bank,Halamish,NO,,PS,"PALESTINIAN TERRITORY, Occupied",
168504,EU.12066.12,Bujumbura,,,,,,NO,,BI,BURUNDI,
170085,EU.12239.23,Tehran,"Ayat Saeedi  St., 65  meters from  Fatah",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
170089,EU.12240.1,Tehran,,1481655761,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
170089,EU.12240.1,Tehran,"No 21 Mahan Air Tower – Azadegan Street, Karaj Highway",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
170094,EU.12241.0,Tehran,"Central  Offices, Airport Boulevard",,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
170103,EU.12242.96,Tehran,"No. 63 Unit 4, Shahrara, Patrice Lumumba St., Abshori St.,",,144593491,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
170110,EU.12243.95,Jajarm,Kilometer 7 turnpike Sankhast,,,North Khorasan,,NO,(factory),IR,IRAN (ISLAMIC REPUBLIC OF),factory
170110,EU.12243.95,Tehran,"100, Somayyeh St.",,,,,NO,(head \noffice),IR,IRAN (ISLAMIC REPUBLIC OF),head \noffice
170117,EU.12244.94,Tehran,,16595-159,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
170117,EU.12244.94,Tehran,"c/o SHIG, Damavand Tehran Highway",PO Box 16595-159,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
170125,EU.12245.93,Tehran,"Unit 10, No. 1, End of  Bahar, Kardan Street, Patrice Street",,144596443,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
170204,EU.12253.64,Moscow,"Krasnoproletarskaya Street 7, office 4/P",,127006,,,NO,WEB[https://evrazia.su/],RU,RUSSIAN FEDERATION,
170210,EU.12254.63,,"Zavodskaya Street, 1",,,Chita,Atamanovka village,NO,"(Chita region, Chita district)",RU,RUSSIAN FEDERATION,"Chita region, Chita district"
170467,EU.12293.37,,"Apartment 1, ul  Lenina, 18D",,368730,,Akhty,NO,,RU,RUSSIAN FEDERATION,
170470,EU.12294.36,Astrakhan,"Office 19, ul  Dzerzhinskogo, 72B",,414015,,,NO,,RU,RUSSIAN FEDERATION,
170473,EU.12295.35,Astrakhan,"Apartment 6, ul  Savushkina, 2",,414056,,,NO,,RU,RUSSIAN FEDERATION,
171028,EU.12440.19,Minsk,"40 Nemiga St., room 304",,220004,,,NO,,BY,BELARUS,
171028,EU.12440.19,,"1K Zavodzkaya  St., room 36",,211004,,Bolbasovo,NO,WEB[https://ruz.by/]\nPHONE[+375296615929 ; +375172006232]\nEMAIL[info@ruz.by],BY,BELARUS,
171038,EU.12441.18,,48 Komarova St.,,231773,,Pogranichny,NO,,BY,BELARUS,
171080,EU.12472.21,Yangon,"Building 37, Room 6, Bahosi Housing",,,,Lanmadaw Township,NO,,MM,MYANMAR,
171329,EU.12552.92,Moscow,"UL. AVIAMOTORNAYA, 53",,111024,,,NO,(Joint Stock Company),RU,RUSSIAN FEDERATION,Joint Stock Company
171336,EU.12553.91,MOSCOW,"Bolshaya Tatarskaya, 7k4, office 203",office 203,,,,NO,WEB[https://chartertech.ru/  https://lct-uae.com/ https://lct.com.cy/]\nPHONE[+7 495 215-01-15]\nEMAIL[sales@chartertech.ru],RU,RUSSIAN FEDERATION,
171379,EU.12559.85,Fujian,"Unit E, Unit 431, 4th Floor, Building C, Xiamen International Shipping Center, No. 93 Xiangyu Road, Xiamen Area, China (Fujian) Pilot Free Trade Zone,",,,,,NO,,CN,CHINA,
171379,EU.12559.85,Xiamen City,"Part 2, Floor 6, No. 882-1, Lianting Road, Xiangan Industrial Park, Torch High-tech Zone,",,361100,,,NO,"WEB[http://www.limbach.cn]\nPHONE[0086-592-5383060, 538305]\nEMAIL[sales@limbach.cn]",CN,CHINA,
171417,EU.12567.56,Shenzhen,"101-19, Xinghua Building, No. 1007, Banxuegang Avenue, Maantang Community, Bantian Street, Longgang District, ,",,,,,NO,PHONE[+86-755-82373290],CN,CHINA,
171434,EU.12570.32,Irkutskaya oblast,"Sevastopolskaya ulitsa d. 235, kv. 70, Irkutsk",,664048,,,NO,,RU,RUSSIAN FEDERATION,
171452,EU.12573.29,Shenzhen,"Address: 1601-2, Rujun Building, No. 105, Zhongxing Road, Putian Street, Longgang District,",,,,,NO,,CN,CHINA,
171452,EU.12573.29,Shenzhen,"2205, Logistics Center, No. 2, Bonded Logistics Center, Terminal 4th Road, Baoan International Airport, Hongrui Community, Hangcheng Street, Baoan District,",,,,,NO,,CN,CHINA,
171452,EU.12573.29,Shenzhen,"Room 101-A Xinghua Building, 1007 Banxuegang Avenue, Maantang Community, Bantian Street, Longgang District,",,,,,NO,,CN,CHINA,
171467,EU.12575.27,Shijiazhuang City,68 Hezuo Road,,,"Xinhua District , Hebei province",,NO,,CN,CHINA,
171482,EU.12578.24,,"SH-2 St., b. 5/12, room 126, Special Economic Zone Alabuga, Yelabuga municipal district, municipality of Yelabuga,",,432601,Tatarstan,,NO,,RU,RUSSIAN FEDERATION,
171497,EU.12581.0,Hong Kong,"RM 1607 Trend CTR, 29 31 Cheung Lee Street, Chai Wan,",,,,,NO,(Principal place of business: People’s Republic of China/Hong Kong.  \nType of entity: Limited company),CN,CHINA,Principal place of business: People’s Republic of China/Hong Kong.  \nType of entity: Limited company
171514,EU.12584.94,Hong Kong,"Office E, 8/F, Shing Hing Commercial Building, 21-27 Wing Kut Street, Central,",,,,,NO,(Principal place of business: People’s Republic of China/Hong Kong),CN,CHINA,Principal place of business: People’s Republic of China/Hong Kong
171528,EU.12586.92,,,,,,,NO,"PHONE[+8613483690451]\nEMAIL[sophia@guang xing.com, lixiaocui520@mail.ru, lixiaocui520@list.ru, hbgxmachinery_sophia@mail.ru]",00,UNKNOWN,
171575,EU.12595.62,Yekaterinburg city,"Academician Sakharov ave., 41, apt. 118,",,620105,Sverdlovsk region,Yekaterinburg city district,NO,EMAIL[9089124735@mail.ru],RU,RUSSIAN FEDERATION,
171588,EU.12596.61,,"SH-2 St., b. 4, room 8, 9, 11, 12, 13, 14, Special Economic Zone Alabuga, Yelabuga municipal district, municipality of Yelabuga,",,432601,Tatarstan,,NO,"WEB[development.alabuga.ru]\nPHONE[+7 855 575 90 13]\nEMAIL[dnurkhametova@alabuga.ru, damirova@alabuga.ru, mperevozchikova@alabuga.ru]",RU,RUSSIAN FEDERATION,
171593,EU.12597.60,,"g. Kaluga, st.Moskovskaya , d. 247",,248021,,,NO,WEB[https://mzmayak.ru/index.html]\nPHONE[+7(4842) 76-33-00]\nEMAIL[mail@mzmayak.ru],RU,RUSSIAN FEDERATION,
171599,EU.12598.59,Bryansk,"Krasnoarmeyskaya Str. 103,",,241050,Bryanskaya Oblast,,NO,"WEB[https://group-kremny.ru/]\nPHONE[+7 (4832) 41-43-11, +7 (4832) 41-42-34]\nEMAIL[group@kremny.032.ru]",RU,RUSSIAN FEDERATION,
171605,EU.12599.58,Kopeysk,52 Pobedy Ave.,,456620,Chelyabinsk region,,NO,WEB[https://www.zavod plastmass.ru]\nPHONE[8(351) 269-91-12]\nEMAIL[info@zavod-plastmass.ru],RU,RUSSIAN FEDERATION,
171623,EU.12601.63,Moscow,"19 bld. 1, Barrikadnaya street",,123242,,,NO,(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
171629,EU.12602.62,Cheboksary,"pr. I.Yakovleva, 4",,428903,Chuvash Republic,,NO,"PHONE[+7 (8352) 39-00-29, +7 (8352) 39-00-23]\nEMAIL[progress@vniir.ru]\n(Principal place of business: Russian Federation)",RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
171635,EU.12603.61,TULA,"Mosina str., 2",,300002,,,NO,"WEB[http://tulamash.ru]\nPHONE[+7 (4872) 55-87-13]\nEMAIL[sapr@tulamash.ru, sekretar@tulamash.ru]\n(Principal place of business: Russian Federation)",RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
171642,EU.12604.60,Stavropol,"2nd Yugo-Zapadny proezd, 9A",,355037,,Stavropol Krai,NO,WEB[http://signalrp.ru]\nPHONE[(8652) 77-98-35]\nEMAIL[info@signalrp.ru],RU,RUSSIAN FEDERATION,
171651,EU.12605.59,PERM,"Kuibysheva Street, 140A",,614990,,,NO,WEB[https://ao-star.ru/]\nPHONE[+7 (342) 249-18-13]\nEMAIL[star@ao-star.ru],RU,RUSSIAN FEDERATION,
171666,EU.12606.58,Kamensk-Shakhtinsky,Saprygina Street 8,,347801,Rostov,,NO,WEB[www.fkpkk.ru]\n(Tax Identification Number: 6147025090\nKPP: 614701001),RU,RUSSIAN FEDERATION,Tax Identification Number: 6147025090\nKPP: 614701001
171674,EU.12607.57,Zhukov City,"Zhukovsky District, 1 , Zhukov, Lenin Street, 2",,249192,Kaluga,,NO,,RU,RUSSIAN FEDERATION,
171681,EU.12608.56,Moscow,"Trofimova Str., 2A, Room. 221",,115432,,,NO,"WEB[www.izh-bs.ru, www.izh-bs]\nPHONE[+7 (3412) 43-01-11, +7 (939) 875-00-17]\nEMAIL[info@izh-bs.ru]",RU,RUSSIAN FEDERATION,
171681,EU.12608.56,Izhevsk,"Ordzhunikidze Str., 2",,426063,,Udmurt Republic,NO,,RU,RUSSIAN FEDERATION,
171720,EU.12612.31,Moscow,Varshavskoe 28A,,,,,NO,,RU,RUSSIAN FEDERATION,
171729,EU.12613.30,Moscow,Varshavskoe 28A,,,,,NO,,RU,RUSSIAN FEDERATION,
171738,EU.12614.29,Moscow,Trubnaya 28,,,,,NO,,RU,RUSSIAN FEDERATION,
171758,EU.12616.27,Samara,Maxim Gorky 78,,,,,NO,,RU,RUSSIAN FEDERATION,
171768,EU.12617.26,Donetsk,Maryinskaya 1,,,,,NO,,UA,UKRAINE,
171784,EU.12619.24,Stupino,"Zhdanov Str., 6",,142800,,,NO,"WEB[http://www.aerosila.ru]\nPHONE[(496) 642-33-30, 642-80-85]\nEMAIL[vint@aerosila.ru]",RU,RUSSIAN FEDERATION,
172648,EU.12712.40,Moscow,Vernadskogo prospect 82,,,,,NO,(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
172657,EU.12713.39,Moscow,Profsoyuznaya street 108,,,,,NO,(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
172667,EU.12714.38,"Voskresensk urban district, Beloozersky town,","Tsiolkovsky st., 6",,140250,Moscow region,"Voskresensk urban district, Beloozersky town,",NO,(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
172682,EU.12715.37,St. Petersburg,Prashskaya Street 10,,192241,,,NO,,RU,RUSSIAN FEDERATION,
172689,EU.12716.36,St. Petersburg,,,,,,NO,WEB[http://oko-kb.ru/]\nEMAIL[oko-kb@yandex.ru],RU,RUSSIAN FEDERATION,
172694,EU.12717.35,"Haidian District, Beijing","5F, Bldg 5, Science and Technology Park, A-2 North Xisanhuan Road",,100021,,,NO,,CN,CHINA,
172702,EU.12718.34,"Rostov region, Rostov-On-Don","Suvorova st., 25",,344006,Rostov,,NO,,RU,RUSSIAN FEDERATION,
172710,EU.12719.33,Zelenograd,Solnechnaya 6,,,,,NO,(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
172718,EU.12720.11,"Bakhchysaray, Bakhchysaraysky district","st. Gagarina, 11, sq. 21",,298404,,,NO,(Autonomous Republic of Crimea\n\nPrincipal place of business: Crimea),UA,UKRAINE,Autonomous Republic of Crimea\n\nPrincipal place of business: Crimea
172738,EU.12723.8,Bayrampasa Istanbul (Europe),"C-32 Blok, No:15-24 Kocatepe Mahallesi Yag Iskelesi Caddesi",,,,,NO,,TR,TURKEY,
172742,EU.12724.7,Dubna,"Science Avenue, Bldg. 14, K. 5, Room 7",,141984,Moscow region,,NO,,RU,RUSSIAN FEDERATION,
172752,EU.12725.6,"Tarus district, Tarusa","Lenin street, Zd. 61, Str. 1, Office 1",,249100,Kaluga region,,NO,WEB[lobaevfond.ru],RU,RUSSIAN FEDERATION,
172765,EU.12727.4,"Kirovskaya Obl., Kirov","Ul. Sovetskaya, D. 51 Korp. 2",,610008,,,NO,WEB[nmz.ru]\nPHONE[+7 (8332) 31-84-00]\nEMAIL[info@nmz.ru]\n(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
172779,EU.12729.2,St. Petersburg,Vasi Alexeeva 14,,,,,NO,,RU,RUSSIAN FEDERATION,
172788,EU.12730.77,St. Petersburg,Moika embankment 3,,,,,NO,,RU,RUSSIAN FEDERATION,
172797,EU.12731.76,St. Petersburg,Vasi Alexeeva 14,,,,,NO,,RU,RUSSIAN FEDERATION,
172807,EU.12732.75,"Republic of Tatarstan, Naberezhnye Chelny city",Proezd Rezervnyi 28,,423800,,,NO,"WEB[https://www.astais.ru/]\nPHONE[+7 (8552) 44-39-99, +7 (8552) 44-39-98]\nEMAIL[info@astais.ru, op@astais.ru]",RU,RUSSIAN FEDERATION,
172852,EU.12739.68,"Samara Region, Samara","Stepan Razin Street, 16",,443099,,,NO,WEB[https://smrsemz.ru]\nPHONE[+7 846 332-24-02]\nEMAIL[mail@smrsemz.ru]\n(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
172861,EU.12740.46,Minsk,"Kazintsa I.P., 121A, room 327",,220108,,,NO,(Principal place of business: Belarus),BY,BELARUS,Principal place of business: Belarus
172867,EU.12741.45,"Simferopol, Crimea",24 ul. Bolshevistskaya,,295001,,,NO,(Principal place of business: Russian Federation and Crimea),UA,UKRAINE,Principal place of business: Russian Federation and Crimea
172880,EU.12743.43,St. Petersburg,Pr. Kima D. 13 A,,199155,,,NO,(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
172889,EU.12744.42,Moscow,Golubinskaya Str. 8,,117574,,,NO,,RU,RUSSIAN FEDERATION,
172896,EU.12745.41,"Donetsk city, Donetsk District, so-called “Donetsk People’s Republic”",Komsomolsky Pr. 22,,,,,NO,"(Principal place of business: Non-government controlled areas of Ukraine, namely the oblasts of Donetsk and Luhansk (the so-called “Donetsk People’s Republic” and “Luhansk People’s Republic”), Kherson and Zaporizhzhia)",RU,RUSSIAN FEDERATION,"Principal place of business: Non-government controlled areas of Ukraine, namely the oblasts of Donetsk and Luhansk (the so-called “Donetsk People’s Republic” and “Luhansk People’s Republic”), Kherson and Zaporizhzhia"
172903,EU.12746.40,,,,,,,NO,WEB[https://southfront.press/category/southfront-tv/; https://southfront.press/; https://de.southfront.press/]\nEMAIL[info@southfront.press]\n(Principal place of business: Russian Federation),00,UNKNOWN,Principal place of business: Russian Federation
172907,EU.12747.39,Moscow,Presnenskaya embankment 12,,,,,NO,(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
172910,EU.12748.38,St. Petersburg,"16, litera A, Ul. Khoshimina, Pomeshch. 2-n of. 3.1.17",,194358,,,NO,PHONE[+7 (495) 077 04 29]\nEMAIL[sales@3mx.ru],RU,RUSSIAN FEDERATION,
173106,EU.12773.47,Moscow,Konstruktore Guskova 8,,,,,NO,(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
173209,EU.12790.85,Moscow,Trekhprudny 5,,,,,NO,(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
173217,EU.12791.84,municipality of Yelabuga,"b. 5/12, SH-2 St.",,432601,Tatarstan,"Special Economic Zone Alabuga, Yelabuga municipal district",NO,,RU,RUSSIAN FEDERATION,
173235,EU.12793.82,St. Petersburg,34 Yuri Gagarin Ave.,,196143,,,NO,"PHONE[+ 7 (812) 448-8001, + 7 (812) 610-9848]\nEMAIL[office@npo-leninetz.ru ]",RU,RUSSIAN FEDERATION,
173235,EU.12793.82,St. Petersburg,212 Moskovský Ave.,,,,,NO,"PHONE[+7 (812) 448-8001, +7 (812) 610-9848]\nEMAIL[office@npo-leninetz.ru]\n(Principal place of business: Russian Federation)",RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
173246,EU.12794.81,St. Petersburg,212 Moskovský Ave.,,,,,NO,(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
173255,EU.12795.80,Moscow,Radio str.,,,,d. 7,NO,PHONE[+7 (495) 098-00-00]\nEMAIL[info@crvsp.ru],RU,RUSSIAN FEDERATION,
173260,EU.12796.79,,"ul. Parkovaia, 1",,606077,Nizhny Novgorod Oblast,Volodarski,NO,(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
173281,EU.12798.77,Moscow,Krasnopresnenskaya embankment 14,,,,,NO,(Principal place of business: Russian Federation),RU,RUSSIAN FEDERATION,Principal place of business: Russian Federation
173519,EU.12814.47,St. Petersburg,"Ul. Politekhnicheskaya, 26",,194021,,UI,NO,"WEB[http://ioffe.ru]\nPHONE[ + 7 (812) 297-22-45, + 7 (812) 297-23-75, + 7 (812) 297-79-28, + 7 (921) 304-02-29]\nEMAIL[post@mail.ioffe.ru, ftian@mail.ioffe.ru]",RU,RUSSIAN FEDERATION,
173760,EU.12832.84,Borisov,"54, Gagarin St",,222511,,,NO,,BY,BELARUS,
174251,EU.12932.93,Minsk,11 Sovyetska Str,,220010,,,NO,(Date of establishement: 1989),BY,BELARUS,Date of establishement: 1989
174276,EU.12933.92,Minsk,"Kazintsa I.P., 121A, room 327",,220108,,,NO,,BY,BELARUS,
174295,EU.12934.91,Minsk,"Budzyonnaha 10,",,,,,NO,PHONE[+ 375173292103]\nEMAIL[info@belloto.by],BY,BELARUS,
174320,EU.12935.90,Minsk,Platonava 20b,,,,,NO,PHONE[+ 375 17 240-36-50]\nEMAIL[info@ridotto.by],BY,BELARUS,
174329,EU.12936.89,Minsk,"Partizansky Ave., 2, building 2-31",,,,,NO,WEB[planar.by]\nPHONE[+ 375 17 297 37 09]\nEMAIL[office@kbtem-omo.by],BY,BELARUS,
174340,EU.12937.88,Minsk,ul. Kulman 2,,220013,,,NO,,BY,BELARUS,
174348,EU.12938.87,,"st. Centralnaya, 4, ag. Gudy,  Krupovsky village council, Lida district",,,Grodno region,,NO,PHONE[+ 375 292 85-31-33],BY,BELARUS,
174481,EU.12960.2,"Shiraz, Fars province",,,,,,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
174485,EU.12961.1,,,,,,Fars province,NO,,IR,IRAN (ISLAMIC REPUBLIC OF),
174783,EU.13012.62,"Tarusa, Tarus district","Lenin street, Zd. 61, Str. 1, Office 1",,249100,Kaluga,"Tarusa, Tarus district",NO,,RU,RUSSIAN FEDERATION,
174792,EU.13013.61,Moscow,"Ul. Sushchevskiy Val, D. 18",,127018,,,NO,WEB[https://stan-company.ru/],RU,RUSSIAN FEDERATION,
174802,EU.13014.60,"Miass district, Miass","Turgoyak highway, 11/5",,456313,Chelyabinsk,,NO,,RU,RUSSIAN FEDERATION,
174811,EU.13015.59,NIZHNY NOVGOROD,"MARKINA SQ., BLDG.15A",,603001,NIZHNY NOVGOROD,,NO,,RU,RUSSIAN FEDERATION,
174819,EU.13016.58,"Buckinghamshire, MK5 8PJ","Opus Restructuring Llp 1 Radian Court, Knowlhill, Milton Keynes",,MK5 8PJ,,,NO,,GB,UNITED KINGDOM,
174819,EU.13016.58,Blagoveshchensk,"st. Lenina, 140/1",,,Amur,,NO,WEB[https://petropavlovskplc.com/ru/],RU,RUSSIAN FEDERATION,
